,date,price_eur_mwh,demand,pv,wi,jg,jnwrb,temperature_c,wind_speed_ms,solar_wm2,co2_price_eur,hour,day_of_week,price_lag_24,res_share,hour_sin,hour_cos
4367,2024-12-29 23:00:00+00:00,11.37,14272.26225,0.0,4502.969,6949.76675,9004.81925,-0.2,11.3,0.0,20.782039642333984,23,6,127.39,0.3155049228443094,-0.25881904510252157,0.9659258262890681
4368,2024-12-30 00:00:00+00:00,11.92,13682.311249999999,0.0,4945.91425,6862.98225,9255.7245,0.0,11.3,0.0,20.796701431274414,0,0,114.09,0.36148236651172516,0.0,1.0
4369,2024-12-30 01:00:00+00:00,2.33,13388.30775,0.0,5174.6035,6844.7164999999995,9418.2525,0.4,12.3,0.0,20.796701431274414,1,0,,0.3865016846509224,0.25881904510252074,0.9659258262890683
4370,2024-12-30 02:00:00+00:00,1.58,13375.164,0.0,5423.5692500000005,7062.46725,9631.14725,0.5,13.4,0.0,20.796701431274414,2,0,,0.40549553261552534,0.49999999999999994,0.8660254037844387
4371,2024-12-30 03:00:00+00:00,,13664.163,0.0,5644.55075,7008.2665,9839.579,0.5,13.1,0.0,20.796701431274414,3,0,,0.41309158489985814,0.7071067811865475,0.7071067811865476
4372,2024-12-30 04:00:00+00:00,23.22,14507.2265,0.0,6045.746,7084.644,10246.20625,0.5,13.3,0.0,20.796701431274414,4,0,98.61,0.4167403052540746,0.8660254037844386,0.5000000000000001
4373,2024-12-30 05:00:00+00:00,74.93,16322.00325,0.0,6255.3685000000005,7273.21875,10599.97525,0.7,13.6,0.0,20.796701431274414,5,0,,0.3832475955425386,0.9659258262890683,0.25881904510252074
4374,2024-12-30 06:00:00+00:00,,17916.844,5.96725,6252.02375,8297.4855,10734.16675,0.8,14.1,0.0,20.796701431274414,6,0,,0.34927976154729035,1.0,6.123233995736766e-17
4375,2024-12-30 07:00:00+00:00,78.45,18931.45025,227.3975,6548.3625,8787.23225,11296.87125,0.8,14.1,0.0,20.796701431274414,7,0,110.71,0.35791024514881,0.9659258262890683,-0.25881904510252063
4376,2024-12-30 08:00:00+00:00,,19658.1315,780.9355,6672.71675,9275.848,11941.40625,1.4,15.9,14.0,20.796701431274414,8,0,,0.3791638208341418,0.8660254037844387,-0.49999999999999983
4377,2024-12-30 09:00:00+00:00,,19702.62125,1355.4569999999999,6821.8240000000005,8814.62225,12677.679,1.7,19.7,36.0,20.796701431274414,9,0,,0.415035182184198,0.7071067811865476,-0.7071067811865475
4378,2024-12-30 10:00:00+00:00,,19900.5725,1724.36975,6928.584,8192.499,13122.723750000001,1.8,20.5,47.0,20.796701431274414,10,0,,0.4348092875217535,0.49999999999999994,-0.8660254037844387
4379,2024-12-30 11:00:00+00:00,,19852.70575,1737.17025,7009.166,7850.0305,13210.67875,2.0,18.3,56.0,20.796701431274414,11,0,,0.4405614207020622,0.258819045102521,-0.9659258262890682
4380,2024-12-30 12:00:00+00:00,,20059.09925,1436.5595,6972.45075,8274.78725,12872.61725,2.1,16.2,44.0,20.796701431274414,12,0,100.55,0.41921175747709605,1.2246467991473532e-16,-1.0
4381,2024-12-30 13:00:00+00:00,,20009.274749999997,785.557,6986.40975,8882.932,12249.36725,1.5,14.5,34.0,20.796701431274414,13,0,,0.38841821340875937,-0.2588190451025208,-0.9659258262890683
4382,2024-12-30 14:00:00+00:00,,20206.765,201.11875,6915.438,9530.018,11586.80125,1.4,15.1,15.0,20.796701431274414,14,0,,0.3521868418819143,-0.4999999999999998,-0.8660254037844388
4383,2024-12-30 15:00:00+00:00,,20669.19325,0.0575,6856.067,10254.71175,11440.484250000001,1.4,15.3,1.0,20.796701431274414,15,0,,0.33170740710937036,-0.7071067811865471,-0.7071067811865479
4384,2024-12-30 16:00:00+00:00,,20721.655749999998,0.0,6741.745,10331.63275,11443.50925,1.4,15.4,0.0,20.796701431274414,16,0,109.47,0.3253477946616308,-0.8660254037844384,-0.5000000000000004
4385,2024-12-30 17:00:00+00:00,,20456.7685,0.0,6541.139,10563.06775,11214.831750000001,1.5,16.2,0.0,20.796701431274414,17,0,,0.319754266173565,-0.9659258262890683,-0.25881904510252063
4386,2024-12-30 18:00:00+00:00,86.35,20275.397249999998,0.0,6798.1235,10114.7055,11451.737,1.6,15.9,0.0,20.796701431274414,18,0,107.7,0.3352892876118617,-1.0,-1.8369701987210297e-16
4387,2024-12-30 19:00:00+00:00,,19820.987,0.0,6856.73825,9300.07575,11491.967,1.6,15.9,0.0,20.796701431274414,19,0,98.15,0.3459332398532929,-0.9659258262890684,0.2588190451025203
4388,2024-12-30 20:00:00+00:00,65.25,18873.4395,0.0,7118.224249999999,8563.02525,11702.33625,1.7,16.2,0.0,20.796701431274414,20,0,,0.37715564510644706,-0.8660254037844386,0.5000000000000001
4389,2024-12-30 21:00:00+00:00,,17670.294,0.0,7290.8245,7764.173,11842.93875,1.8,16.4,0.0,20.796701431274414,21,0,,0.4126034631908218,-0.7071067811865477,0.7071067811865474
4390,2024-12-30 22:00:00+00:00,,16486.4275,0.0,7423.0395,7060.2395,11809.44225,1.9,17.2,0.0,20.796701431274414,22,0,,0.4502515478262346,-0.5000000000000004,0.8660254037844384
4391,2024-12-30 23:00:00+00:00,,15335.523,0.0,7096.26325,6251.13675,11860.72325,1.8,18.1,0.0,20.796701431274414,23,0,11.37,0.46273369679012577,-0.25881904510252157,0.9659258262890681
4392,2024-12-31 00:00:00+00:00,,14463.736,0.0,6449.80875,6834.7755,11154.4085,1.7,18.3,0.0,21.2170352935791,0,1,11.92,0.4459296512325723,0.0,1.0
4393,2024-12-31 01:00:00+00:00,,14003.929250000001,0.0,6399.412,6486.08975,11105.859250000001,1.5,16.5,0.0,21.2170352935791,1,1,2.33,0.4569726028857222,0.25881904510252074,0.9659258262890683
4394,2024-12-31 02:00:00+00:00,1.97,13763.05025,0.0,6378.63975,6172.1835,11124.202,1.0,17.3,0.0,21.2170352935791,2,1,1.58,0.46346119749145,0.49999999999999994,0.8660254037844387
4395,2024-12-31 03:00:00+00:00,20.66,14032.642,0.0,6221.10575,6230.03525,10983.939,1.5,17.4,0.0,21.2170352935791,3,1,,0.44333103844593197,0.7071067811865475,0.7071067811865476
4396,2024-12-31 04:00:00+00:00,5.77,14549.249749999999,0.0,6748.3735,5987.623750000001,11465.29875,1.9,17.1,0.0,21.2170352935791,4,1,23.22,0.4638296555463281,0.8660254037844386,0.5000000000000001
4397,2024-12-31 05:00:00+00:00,,15852.0175,0.0,6963.88575,5847.95475,11683.03725,2.1,17.0,0.0,21.2170352935791,5,1,74.93,0.4393059590049027,0.9659258262890683,0.25881904510252074
4398,2024-12-31 06:00:00+00:00,,16935.522249999998,4.672750000000001,6771.9765,6847.15275,11755.878499999999,2.2,17.0,0.0,21.2170352935791,6,1,,0.4001440965305927,1.0,6.123233995736766e-17
4399,2024-12-31 07:00:00+00:00,85.01,17571.27375,267.17175,6549.5235,7342.06825,11907.49075,2.2,17.1,0.0,21.2170352935791,7,1,78.45,0.3879454242752322,0.9659258262890683,-0.25881904510252063
4400,2024-12-31 08:00:00+00:00,,18214.322249999997,1272.05775,6179.9365,7409.851000000001,12553.716250000001,2.5,17.6,18.0,21.2170352935791,8,1,,0.40912827541524366,0.8660254037844387,-0.49999999999999983
4401,2024-12-31 09:00:00+00:00,,18304.23875,2369.043,5873.449,6374.180249999999,13258.442,3.1,15.3,57.0,21.2170352935791,9,1,,0.45030509668149954,0.7071067811865476,-0.7071067811865475
4402,2024-12-31 10:00:00+00:00,69.05,18240.208,3115.1845000000003,5504.49475,5958.6005000000005,13520.235,3.0,15.3,74.0,21.2170352935791,10,1,,0.47256474542395577,0.49999999999999994,-0.8660254037844387
4403,2024-12-31 11:00:00+00:00,,18081.49825,3215.104,5039.1182499999995,6193.4985,13127.50425,3.6,15.3,93.0,21.2170352935791,11,1,,0.456501012022054,0.258819045102521,-0.9659258262890682
4404,2024-12-31 12:00:00+00:00,93.05,18145.583749999998,2743.651,4562.9665,6647.46,12283.21925,4.0,14.2,93.0,21.2170352935791,12,1,,0.402666433919493,1.2246467991473532e-16,-1.0
4405,2024-12-31 13:00:00+00:00,96.01,18105.05625,1606.70225,3930.78375,7946.87075,10548.63425,2.5,10.9,52.0,21.2170352935791,13,1,,0.30585301274609406,-0.2588190451025208,-0.9659258262890683
4406,2024-12-31 14:00:00+00:00,105.4,18408.1825,337.863,3961.6735,9211.23925,9446.1015,2.7,11.2,28.0,21.2170352935791,14,1,,0.2335665946380095,-0.4999999999999998,-0.8660254037844388
4407,2024-12-31 15:00:00+00:00,,19157.33425,0.03,4556.29075,10117.2705,9880.448,2.8,10.3,2.0,21.2170352935791,15,1,,0.23783688745734546,-0.7071067811865471,-0.7071067811865479
4408,2024-12-31 16:00:00+00:00,,19012.412750000003,0.0,5216.82275,9164.45,10381.91075,3.0,9.8,0.0,21.2170352935791,16,1,,0.27439035847777915,-0.8660254037844384,-0.5000000000000004
4409,2024-12-31 17:00:00+00:00,,18573.692,0.0,5784.4295,8626.146,10917.24575,3.0,10.4,0.0,21.2170352935791,17,1,,0.3114313244776537,-0.9659258262890683,-0.25881904510252063
4410,2024-12-31 18:00:00+00:00,,17947.302,0.0,6412.3057499999995,7352.83425,11393.39725,3.0,10.4,0.0,21.2170352935791,18,1,86.35,0.35728522036348415,-1.0,-1.8369701987210297e-16
4411,2024-12-31 19:00:00+00:00,54.18,16992.67125,0.0,6692.364,6377.027,11607.919249999999,0.5,10.7,0.0,21.2170352935791,19,1,,0.393838255418494,-0.9659258262890684,0.2588190451025203
4412,2024-12-31 20:00:00+00:00,22.82,16079.83425,0.0,7115.7235,6210.382750000001,11921.88875,0.2,11.3,0.0,21.2170352935791,20,1,65.25,0.4425246796309483,-0.8660254037844386,0.5000000000000001
4413,2024-12-31 21:00:00+00:00,2.27,15521.876,0.0,7412.57375,5962.59575,12119.63775,0.1,11.8,0.0,21.2170352935791,21,1,,0.4775565627505335,-0.7071067811865477,0.7071067811865474
4414,2024-12-31 22:00:00+00:00,0.15,14993.5945,0.0,7251.5872500000005,5805.92575,11911.50125,0.3,12.7,0.0,21.2170352935791,22,1,,0.4836456828280904,-0.5000000000000004,0.8660254037844384
4415,2024-12-31 23:00:00+00:00,15.41,14287.56575,0.0,6628.6182499999995,6059.92,10603.73425,0.2,13.3,0.0,21.2170352935791,23,1,,0.4639431493079918,-0.25881904510252157,0.9659258262890681
4416,2025-01-01 00:00:00+00:00,2.19,14262.014500000001,0.0,6484.4439999999995,6562.27975,10426.136,0.3,14.0,0.0,21.2170352935791,0,2,,0.4546653630172651,0.0,1.0
4417,2025-01-01 01:00:00+00:00,,13917.789,0.0,6439.95425,6557.345,10397.54775,0.3,14.0,0.0,21.2170352935791,1,2,,0.4627138872417163,0.25881904510252074,0.9659258262890683
4418,2025-01-01 02:00:00+00:00,1.69,13508.68675,0.0,6225.93125,6672.648,10201.070749999999,1.7,16.0,0.0,21.2170352935791,2,2,1.97,0.4608835311100836,0.49999999999999994,0.8660254037844387
4419,2025-01-01 03:00:00+00:00,0.09,13210.15175,0.0,5599.73525,6814.91625,9583.06,1.7,16.0,0.0,21.2170352935791,3,2,20.66,0.4238963606152366,0.7071067811865475,0.7071067811865476
4420,2025-01-01 04:00:00+00:00,,13258.52375,0.0,5443.0422499999995,7171.68025,9435.901,1.8,18.4,0.0,21.2170352935791,4,2,5.77,0.41053154579143847,0.8660254037844386,0.5000000000000001
4421,2025-01-01 05:00:00+00:00,,13388.3565,0.0,5116.273999999999,7211.39875,9130.518250000001,2.0,19.3,0.0,21.2170352935791,5,2,,0.38214354390697614,0.9659258262890683,0.25881904510252074
4422,2025-01-01 06:00:00+00:00,,13388.22725,5.79675,4750.147,7556.945,8760.3885,2.0,19.3,0.0,21.2170352935791,6,2,,0.355233270334577,1.0,6.123233995736766e-17
4423,2025-01-01 07:00:00+00:00,-4.94,13123.313,254.69750000000002,4990.1575,6745.729,9189.476999999999,1.9,18.5,0.0,21.2170352935791,7,2,85.01,0.3996593695509663,0.9659258262890683,-0.25881904510252063
4424,2025-01-01 08:00:00+00:00,-50.26,12978.07475,999.3249999999999,3824.5885,6767.5715,8722.12675,2.5,19.0,30.0,21.2170352935791,8,2,,0.3716971579316878,0.8660254037844387,-0.49999999999999983
4425,2025-01-01 09:00:00+00:00,-72.99,13196.19425,1528.5117500000001,3730.887,6903.32225,9121.43375,3.6,19.9,83.0,21.2170352935791,9,2,,0.39855420815740117,0.7071067811865476,-0.7071067811865475
4426,2025-01-01 10:00:00+00:00,-59.57,13466.4555,1788.22575,3844.38375,6923.1555,9465.98725,4.6,22.2,127.0,21.2170352935791,10,2,69.05,0.41826964044102033,0.49999999999999994,-0.8660254037844387
4427,2025-01-01 11:00:00+00:00,-48.26,13870.637,1689.6367500000001,3966.71125,7201.15425,9488.8235,5.5,22.0,137.0,21.2170352935791,11,2,,0.40779295139797833,0.258819045102521,-0.9659258262890682
4428,2025-01-01 12:00:00+00:00,,14803.491750000001,1254.5145,4804.04925,7488.2695,9917.37175,5.8,19.6,150.0,21.2170352935791,12,2,93.05,0.40926585783384517,1.2246467991473532e-16,-1.0
4429,2025-01-01 13:00:00+00:00,0.13,15354.34925,713.6152500000001,6638.49175,7116.6985,11274.1345,6.2,20.1,108.0,21.2170352935791,13,2,96.01,0.478828954603856,-0.2588190451025208,-0.9659258262890683
4430,2025-01-01 14:00:00+00:00,23.25,16006.31075,178.58,7377.72325,7072.16075,11516.994999999999,5.8,20.0,52.0,21.2170352935791,14,2,105.4,0.47208275336026445,-0.4999999999999998,-0.8660254037844388
4431,2025-01-01 15:00:00+00:00,45.19,17204.316749999998,12.5015,8454.57675,6607.95825,12468.8665,5.1,21.2,5.0,21.2170352935791,15,2,,0.4921484748878505,-0.7071067811865471,-0.7071067811865479
